,Latest: Time (s),Latest: Pressure (kPa)
162,0.405,101.386593119
163,0.4075,101.386593119
164,0.41,101.386593119
165,0.4125,101.386593119
166,0.415,101.386593119
167,0.4175,101.386593119
168,0.42,101.386593119
169,0.4225,101.386593119
170,0.425,101.386593119
171,0.4275,101.386593119
172,0.43,101.386593119
173,0.4325,101.386593119
174,0.435,101.386593119
175,0.4375,101.386593119
176,0.44,101.386593119
177,0.4425,101.386593119
178,0.445,101.44652534299999
179,0.4475,101.386593119
180,0.45,101.386593119
181,0.4525,101.386593119
182,0.455,101.386593119
183,0.4575,101.386593119
184,0.46,101.386593119
185,0.4625,101.386593119
186,0.465,101.44652534299999
187,0.4675,101.386593119
188,0.47,101.386593119
189,0.4725,101.44652534299999
190,0.475,101.386593119
191,0.4775,101.386593119
192,0.48,101.386593119
193,0.4825,101.386593119
194,0.485,101.386593119
195,0.4875,101.44652534299999
196,0.49,101.386593119
197,0.4925,101.386593119
198,0.495,101.44652534299999
199,0.4975,101.386593119
200,0.5,101.386593119
201,0.5025,101.386593119
202,0.505,101.386593119
203,0.5075,101.44652534299999
204,0.51,101.386593119
205,0.5125,101.386593119
206,0.515,101.386593119
207,0.5175,101.386593119
208,0.52,101.386593119
209,0.5225,101.386593119
210,0.525,101.386593119
211,0.5275,101.44652534299999
212,0.53,101.44652534299999
213,0.5325,101.386593119
214,0.535,101.386593119
215,0.5375,101.386593119
216,0.54,101.386593119
217,0.5425,101.386593119
218,0.545,101.386593119
219,0.5475,101.386593119
220,0.55,101.386593119
221,0.5525,101.386593119
222,0.555,101.386593119
223,0.5575,101.386593119
224,0.56,101.386593119
225,0.5625,101.44652534299999
226,0.565,101.386593119
227,0.5675,101.386593119
228,0.57,101.386593119
229,0.5725,101.386593119
230,0.575,101.386593119
231,0.5775,101.386593119
232,0.58,101.386593119
233,0.5825,101.386593119
234,0.585,101.386593119
235,0.5875,101.386593119
236,0.59,101.386593119
237,0.5925,101.386593119
238,0.595,101.44652534299999
239,0.5975,101.386593119
240,0.6,101.386593119
241,0.6025,101.386593119
242,0.605,101.386593119
243,0.6075,101.386593119
244,0.61,101.386593119
245,0.6125,101.386593119
246,0.615,101.386593119
247,0.6175,101.386593119
248,0.62,101.386593119
249,0.6225,101.386593119
250,0.625,101.386593119
251,0.6275,101.44652534299999
252,0.63,101.386593119
253,0.6325,101.386593119
254,0.635,101.386593119
255,0.6375,101.386593119
256,0.64,101.386593119
257,0.6425,101.386593119
258,0.645,101.386593119
259,0.6475,101.386593119
260,0.65,101.386593119
261,0.6525,101.386593119
262,0.655,101.386593119
263,0.6575,101.386593119
264,0.66,101.44652534299999
265,0.6625,101.386593119
266,0.665,101.386593119
267,0.6675,101.386593119
268,0.67,101.386593119
269,0.6725,101.386593119
270,0.675,101.386593119
271,0.6775,101.386593119
272,0.68,101.386593119
273,0.6825,101.386593119
274,0.685,101.386593119
275,0.6875,101.386593119
276,0.69,101.386593119
277,0.6925,101.44652534299999
278,0.695,101.386593119
279,0.6975,101.386593119
280,0.7,101.44652534299999
281,0.7025,101.386593119
282,0.705,101.386593119
283,0.7075,101.386593119
284,0.71,101.44652534299999
285,0.7125,101.386593119
286,0.715,101.386593119
287,0.7175,101.44652534299999
288,0.72,101.386593119
289,0.7225,101.386593119
290,0.725,101.386593119
291,0.7275,101.386593119
292,0.73,101.386593119
293,0.7325,101.386593119
294,0.735,101.386593119
295,0.7375,101.386593119
296,0.74,101.386593119
297,0.7425,101.386593119
298,0.745,101.44652534299999
299,0.7475,101.386593119
300,0.75,101.386593119
301,0.7525,101.386593119
302,0.755,101.386593119
303,0.7575,101.44652534299999
304,0.76,101.386593119
305,0.7625,101.386593119
306,0.765,101.386593119
307,0.7675,101.386593119
308,0.77,101.44652534299999
309,0.7725,101.386593119
310,0.775,101.386593119
311,0.7775,101.386593119
312,0.78,101.386593119
313,0.7825,101.386593119
314,0.785,101.386593119
315,0.7875,101.386593119
316,0.79,101.44652534299999
317,0.7925,101.386593119
318,0.795,101.386593119
319,0.7975,101.386593119
320,0.8,101.386593119
321,0.8025,101.386593119
322,0.805,101.386593119
323,0.8075,101.44652534299999
324,0.81,101.386593119
325,0.8125,101.386593119
326,0.815,101.44652534299999
327,0.8175,101.386593119
328,0.82,101.386593119
329,0.8225,101.386593119
330,0.825,101.386593119
331,0.8275,101.386593119
332,0.83,101.386593119
333,0.8325,101.386593119
334,0.835,101.386593119
335,0.8375,101.386593119
336,0.84,101.386593119
337,0.8425,101.386593119
338,0.845,101.386593119
339,0.8475,101.386593119
340,0.85,101.386593119
341,0.8525,101.386593119
342,0.855,101.386593119
343,0.8575,101.386593119
344,0.86,101.44652534299999
345,0.8625,101.386593119
346,0.865,101.386593119
347,0.8675,101.386593119
348,0.87,101.44652534299999
349,0.8725,101.386593119
350,0.875,101.386593119
351,0.8775,101.386593119
352,0.88,101.386593119
353,0.8825,101.386593119
354,0.885,101.386593119
355,0.8875,101.386593119
356,0.89,101.386593119
357,0.8925,101.386593119
358,0.895,101.386593119
359,0.8975,101.386593119
360,0.9,101.386593119
361,0.9025,101.386593119
362,0.905,101.386593119
363,0.9075,101.386593119
364,0.91,101.386593119
365,0.9125,101.386593119
366,0.915,101.386593119
367,0.9175,101.386593119
368,0.92,101.386593119
369,0.9225,101.44652534299999
370,0.925,101.386593119
371,0.9275,101.386593119
372,0.93,101.386593119
373,0.9325,101.386593119
374,0.935,101.386593119
375,0.9375,101.386593119
376,0.94,101.386593119
377,0.9425,101.386593119
378,0.945,101.386593119
379,0.9475,101.386593119
380,0.95,101.386593119
381,0.9525,101.386593119
382,0.955,101.386593119
383,0.9575,101.386593119
384,0.96,101.386593119
385,0.9625,101.386593119
386,0.965,101.386593119
387,0.9675,101.386593119
388,0.97,101.386593119
389,0.9725,101.386593119
390,0.975,101.386593119
391,0.9775,101.386593119
392,0.98,101.386593119
393,0.9825,101.386593119
394,0.985,101.386593119
395,0.9875,101.386593119
396,0.99,101.44652534299999
397,0.9925,101.386593119
398,0.995,101.386593119
399,0.9975,101.386593119
400,1.0,101.386593119
401,1.0025,101.386593119
402,1.005,101.386593119
403,1.0075,101.386593119
404,1.01,101.386593119
405,1.0125,101.386593119
406,1.015,101.386593119
407,1.0175,101.386593119
408,1.02,101.386593119
409,1.0225,101.44652534299999
410,1.025,101.386593119
411,1.0275,101.386593119
412,1.03,101.386593119
413,1.0325,101.386593119
414,1.035,101.386593119
415,1.0375,101.386593119
416,1.04,101.386593119
417,1.0425,101.386593119
418,1.045,101.386593119
419,1.0475,101.386593119
420,1.05,101.386593119
421,1.0525,101.386593119
422,1.055,101.386593119
423,1.0575,101.386593119
424,1.06,101.386593119
425,1.0625,101.386593119
426,1.065,101.386593119
427,1.0675,101.386593119
428,1.07,101.386593119
429,1.0725,101.386593119
430,1.075,101.386593119
431,1.0775,101.386593119
432,1.08,101.386593119
433,1.0825,101.386593119
434,1.085,101.386593119
435,1.0875,101.44652534299999
436,1.09,101.386593119
437,1.0925,101.386593119
438,1.095,101.386593119
439,1.0975,101.386593119
440,1.1,101.386593119
441,1.1025,101.386593119
442,1.105,101.386593119
443,1.1075,101.386593119
444,1.11,101.386593119
445,1.1125,101.386593119
446,1.115,101.386593119
447,1.1175,101.386593119
448,1.12,101.44652534299999
449,1.1225,101.386593119
450,1.125,101.386593119
451,1.1275,101.386593119
452,1.13,101.386593119
453,1.1325,101.386593119
454,1.135,101.386593119
455,1.1375,101.386593119
456,1.14,101.386593119
457,1.1425,101.386593119
458,1.145,101.386593119
459,1.1475,101.386593119
460,1.15,101.386593119
461,1.1525,101.386593119
462,1.155,101.386593119
463,1.1575,101.386593119
464,1.16,101.386593119
465,1.1625,101.386593119
466,1.165,101.386593119
467,1.1675,101.386593119
468,1.17,101.386593119
469,1.1725,101.386593119
470,1.175,101.386593119
471,1.1775,101.386593119
472,1.18,101.386593119
473,1.1825,101.386593119
474,1.185,101.386593119
475,1.1875,101.386593119
476,1.19,101.386593119
477,1.1925,101.386593119
478,1.195,101.386593119
479,1.1975,101.386593119
480,1.2,101.386593119
481,1.2025,101.386593119
482,1.205,101.386593119
483,1.2075,101.386593119
484,1.21,101.386593119
485,1.2125,101.386593119
486,1.215,101.386593119
487,1.2175,101.386593119
488,1.22,101.44652534299999
489,1.2225,101.386593119
490,1.225,101.386593119
491,1.2275,101.386593119
492,1.23,101.386593119
493,1.2325,101.386593119
494,1.235,101.386593119
495,1.2375,101.386593119
496,1.24,101.386593119
497,1.2425,101.386593119
498,1.245,101.386593119
499,1.2475,101.386593119
500,1.25,101.386593119
501,1.2525,101.44652534299999
502,1.255,101.386593119
503,1.2575,101.386593119
504,1.26,101.386593119
505,1.2625,101.386593119
506,1.265,101.386593119
507,1.2675,101.386593119
508,1.27,101.386593119
509,1.2725,101.386593119
510,1.275,101.386593119
511,1.2775,101.386593119
512,1.28,101.386593119
513,1.2825,101.386593119
514,1.285,101.386593119
515,1.2875,101.386593119
516,1.29,101.386593119
517,1.2925,101.386593119
518,1.295,101.386593119
519,1.2975,101.386593119
520,1.3,101.386593119
521,1.3025,101.386593119
522,1.305,101.386593119
523,1.3075,101.386593119
524,1.31,101.386593119
525,1.3125,101.386593119
526,1.315,101.386593119
527,1.3175,101.386593119
528,1.32,101.386593119
529,1.3225,101.386593119
530,1.325,101.386593119
531,1.3275,101.386593119
532,1.33,101.386593119
533,1.3325,101.386593119
534,1.335,101.386593119
535,1.3375,101.386593119
536,1.34,101.386593119
537,1.3425,101.386593119
538,1.345,101.386593119
539,1.3475,101.386593119
540,1.35,101.386593119
541,1.3525,101.386593119
542,1.355,101.386593119
543,1.3575,101.386593119
544,1.36,101.386593119
545,1.3625,101.386593119
546,1.365,101.386593119
547,1.3675,101.386593119
548,1.37,101.386593119
549,1.3725,101.386593119
550,1.375,101.386593119
551,1.3775,101.386593119
552,1.38,101.386593119
553,1.3825,101.386593119
554,1.385,101.386593119
555,1.3875,101.386593119
556,1.39,101.386593119
557,1.3925,101.386593119
558,1.395,101.386593119
559,1.3975,101.386593119
560,1.4,101.386593119
561,1.4025,101.386593119
562,1.405,101.386593119
563,1.4075,101.386593119
564,1.41,101.386593119
565,1.4125,101.386593119
566,1.415,101.386593119
567,1.4175,101.386593119
568,1.42,101.386593119
569,1.4225,101.386593119
570,1.425,101.386593119
571,1.4275,101.386593119
572,1.43,101.386593119
573,1.4325,101.386593119
574,1.435,101.386593119
575,1.4375,101.386593119
576,1.44,101.386593119
577,1.4425,101.386593119
578,1.445,101.386593119
579,1.4475,101.386593119
580,1.45,101.386593119
581,1.4525,101.386593119
582,1.455,101.386593119
583,1.4575,101.386593119
584,1.46,101.386593119
585,1.4625,101.386593119
586,1.465,101.386593119
587,1.4675,101.386593119
588,1.47,101.386593119
589,1.4725,101.386593119
590,1.475,101.386593119
591,1.4775,101.386593119
592,1.48,101.386593119
593,1.4825,101.386593119
594,1.485,101.386593119
595,1.4875,101.386593119
596,1.49,101.386593119
597,1.4925,101.386593119
598,1.495,101.386593119
599,1.4975,101.386593119
600,1.5,101.386593119
601,1.5025,101.386593119
602,1.505,101.386593119
603,1.5075,101.386593119
604,1.51,101.386593119
605,1.5125,101.386593119
606,1.515,101.386593119
607,1.5175,101.386593119
608,1.52,101.386593119
609,1.5225,101.386593119
610,1.525,101.386593119
611,1.5275,101.386593119
612,1.53,101.386593119
613,1.5325,101.386593119
614,1.535,101.386593119
615,1.5375,101.386593119
616,1.54,101.386593119
617,1.5425,101.386593119
618,1.545,101.386593119
619,1.5475,101.386593119
620,1.55,101.386593119
621,1.5525,101.386593119
622,1.555,101.386593119
623,1.5575,101.386593119
624,1.56,101.386593119
625,1.5625,101.386593119
626,1.565,101.386593119
627,1.5675,101.386593119
628,1.57,101.386593119
629,1.5725,101.386593119
630,1.575,101.386593119
631,1.5775,101.386593119
632,1.58,101.386593119
633,1.5825,101.44652534299999
634,1.585,101.386593119
635,1.5875,101.386593119
636,1.59,101.44652534299999
637,1.5925,101.386593119
638,1.595,101.386593119
639,1.5975,101.386593119
640,1.6,101.386593119
641,1.6025,101.386593119
642,1.605,101.386593119
643,1.6075,101.386593119
644,1.61,101.386593119
645,1.6125,101.386593119
646,1.615,101.44652534299999
647,1.6175,101.44652534299999
648,1.62,101.386593119
649,1.6225,101.386593119
650,1.625,101.386593119
651,1.6275,101.386593119
652,1.63,101.44652534299999
653,1.6325,101.386593119
654,1.635,101.386593119
655,1.6375,101.386593119
656,1.64,101.386593119
657,1.6425,101.386593119
658,1.645,101.386593119
659,1.6475,101.44652534299999
660,1.65,101.44652534299999
661,1.6525,101.386593119
662,1.655,101.386593119
663,1.6575,101.386593119
664,1.66,101.386593119
665,1.6625,101.386593119
666,1.665,101.386593119
667,1.6675,101.386593119
668,1.67,101.386593119
669,1.6725,101.44652534299999
670,1.675,101.386593119
671,1.6775,101.386593119
672,1.68,101.44652534299999
673,1.6825,101.44652534299999
674,1.685,101.386593119
675,1.6875,101.386593119
676,1.69,101.386593119
677,1.6925,101.386593119
678,1.695,101.386593119
679,1.6975,101.386593119
680,1.7,101.386593119
681,1.7025,101.386593119
682,1.705,101.44652534299999
683,1.7075,101.386593119
684,1.71,101.386593119
685,1.7125,101.386593119
686,1.715,101.44652534299999
687,1.7175,101.386593119
688,1.72,101.386593119
689,1.7225,101.386593119
690,1.725,101.386593119
691,1.7275,101.386593119
692,1.73,101.386593119
693,1.7325,101.386593119
694,1.735,101.386593119
695,1.7375,101.44652534299999
696,1.74,101.386593119
697,1.7425,101.386593119
698,1.745,101.386593119
699,1.7475,101.386593119
700,1.75,101.44652534299999
701,1.7525,101.386593119
702,1.755,101.44652534299999
703,1.7575,101.386593119
704,1.76,101.44652534299999
705,1.7625,101.44652534299999
706,1.765,101.44652534299999
707,1.7675,101.386593119
708,1.77,101.44652534299999
709,1.7725,101.44652534299999
710,1.775,101.386593119
711,1.7775,101.386593119
712,1.78,101.44652534299999
713,1.7825,101.44652534299999
714,1.785,101.386593119
715,1.7875,101.44652534299999
716,1.79,101.386593119
717,1.7925,101.44652534299999
718,1.795,101.44652534299999
719,1.7975,101.44652534299999
720,1.8,101.386593119
721,1.8025,101.44652534299999
722,1.805,101.44652534299999
723,1.8075,101.44652534299999
724,1.81,101.44652534299999
725,1.8125,101.44652534299999
726,1.815,101.44652534299999
727,1.8175,101.44652534299999
728,1.82,101.386593119
729,1.8225,101.44652534299999
730,1.825,101.44652534299999
731,1.8275,101.44652534299999
732,1.83,101.386593119
733,1.8325,101.386593119
734,1.835,101.44652534299999
735,1.8375,101.44652534299999
736,1.84,101.44652534299999
737,1.8425,101.386593119
738,1.845,101.44652534299999
739,1.8475,101.44652534299999
740,1.85,101.386593119
741,1.8525,101.44652534299999
742,1.855,101.44652534299999
743,1.8575,101.44652534299999
744,1.86,101.44652534299999
745,1.8625,101.44652534299999
746,1.865,101.44652534299999
747,1.8675,101.44652534299999
748,1.87,101.44652534299999
749,1.8725,101.44652534299999
750,1.875,101.386593119
751,1.8775,101.44652534299999
752,1.88,101.44652534299999
753,1.8825,101.44652534299999
754,1.885,101.44652534299999
755,1.8875,101.44652534299999
756,1.89,101.44652534299999
757,1.8925,101.44652534299999
758,1.895,101.44652534299999
759,1.8975,101.44652534299999
760,1.9,101.44652534299999
761,1.9025,101.44652534299999
762,1.905,101.44652534299999
763,1.9075,101.44652534299999
764,1.91,101.44652534299999
765,1.9125,101.44652534299999
766,1.915,101.44652534299999
767,1.9175,101.44652534299999
768,1.92,101.44652534299999
769,1.9225,101.44652534299999
770,1.925,101.44652534299999
771,1.9275,101.44652534299999
772,1.93,101.44652534299999
773,1.9325,101.44652534299999
774,1.935,101.44652534299999
775,1.9375,101.44652534299999
776,1.94,101.44652534299999
777,1.9425,101.44652534299999
778,1.945,101.44652534299999
779,1.9475,101.44652534299999
780,1.95,101.44652534299999
781,1.9525,101.44652534299999
782,1.955,101.44652534299999
783,1.9575,101.44652534299999
784,1.96,101.44652534299999
785,1.9625,101.44652534299999
786,1.965,101.44652534299999
787,1.9675,101.44652534299999
788,1.97,101.44652534299999
789,1.9725,101.44652534299999
790,1.975,101.44652534299999
791,1.9775,101.44652534299999
792,1.98,101.50645756600001
793,1.9825,101.44652534299999
794,1.985,101.44652534299999
795,1.9875,101.44652534299999
796,1.99,101.44652534299999
797,1.9925,101.44652534299999
798,1.995,101.44652534299999
799,1.9975,101.44652534299999
800,2.0,101.44652534299999
801,2.0025,101.44652534299999
802,2.005,101.44652534299999
803,2.0075,101.44652534299999
804,2.01,101.44652534299999
805,2.0125,101.50645756600001
806,2.015,101.44652534299999
807,2.0175,101.44652534299999
808,2.02,101.44652534299999
809,2.0225,101.44652534299999
810,2.025,101.44652534299999
811,2.0275,101.44652534299999
812,2.03,101.386593119
813,2.0325,101.44652534299999
814,2.035,101.44652534299999
815,2.0375,101.44652534299999
816,2.04,101.44652534299999
817,2.0425,101.44652534299999
818,2.045,101.44652534299999
819,2.0475,101.44652534299999
820,2.05,101.44652534299999
821,2.0525,101.44652534299999
822,2.055,101.44652534299999
823,2.0575,101.44652534299999
824,2.06,101.44652534299999
825,2.0625,101.44652534299999
826,2.065,101.44652534299999
827,2.0675,101.44652534299999
828,2.07,101.44652534299999
829,2.0725,101.44652534299999
830,2.075,101.44652534299999
831,2.0775,101.44652534299999
832,2.08,101.44652534299999
833,2.0825,101.44652534299999
834,2.085,101.44652534299999
835,2.0875,101.44652534299999
836,2.09,101.44652534299999
837,2.0925,101.44652534299999
838,2.095,101.44652534299999
839,2.0975,101.44652534299999
840,2.1,101.44652534299999
841,2.1025,101.44652534299999
842,2.105,101.44652534299999
843,2.1075,101.44652534299999
844,2.11,101.44652534299999
845,2.1125,101.44652534299999
846,2.115,101.44652534299999
847,2.1175,101.44652534299999
848,2.12,101.44652534299999
849,2.1225,101.44652534299999
850,2.125,101.44652534299999
851,2.1275,101.44652534299999
852,2.13,101.44652534299999
853,2.1325,101.44652534299999
854,2.135,101.44652534299999
855,2.1375,101.44652534299999
856,2.14,101.386593119
857,2.1425,101.44652534299999
858,2.145,101.44652534299999
859,2.1475,101.44652534299999
860,2.15,101.44652534299999
861,2.1525,101.386593119
862,2.155,101.44652534299999
863,2.1575,101.386593119
864,2.16,101.386593119
865,2.1625,101.44652534299999
866,2.165,101.386593119
867,2.1675,101.44652534299999
868,2.17,101.44652534299999
869,2.1725,101.386593119
870,2.175,101.44652534299999
871,2.1775,101.44652534299999
872,2.18,101.44652534299999
873,2.1825,101.386593119
874,2.185,101.44652534299999
875,2.1875,101.386593119
876,2.19,101.44652534299999
877,2.1925,101.386593119
878,2.195,101.386593119
879,2.1975,101.386593119
880,2.2,101.44652534299999
881,2.2025,101.44652534299999
882,2.205,101.44652534299999
883,2.2075,101.44652534299999
884,2.21,101.44652534299999
885,2.2125,101.44652534299999
886,2.215,101.386593119
887,2.2175,101.44652534299999
888,2.22,101.44652534299999
889,2.2225,101.386593119
890,2.225,101.386593119
891,2.2275,101.386593119
892,2.23,101.386593119
893,2.2325,101.386593119
894,2.235,101.44652534299999
895,2.2375,101.386593119
896,2.24,101.386593119
897,2.2425,101.44652534299999
898,2.245,101.386593119
899,2.2475,101.386593119
900,2.25,101.386593119
901,2.2525,101.386593119
902,2.255,101.386593119
903,2.2575,101.44652534299999
904,2.26,101.386593119
905,2.2625,101.386593119
906,2.265,101.386593119
907,2.2675,101.44652534299999
908,2.27,101.386593119
909,2.2725,101.386593119
910,2.275,101.44652534299999
911,2.2775,101.44652534299999
912,2.28,101.386593119
913,2.2825,101.386593119
914,2.285,101.386593119
915,2.2875,101.44652534299999
916,2.29,101.386593119
917,2.2925,101.386593119
918,2.295,101.386593119
919,2.2975,101.386593119
920,2.3,101.386593119
921,2.3025,101.44652534299999
922,2.305,101.386593119
923,2.3075,101.386593119
924,2.31,101.44652534299999
925,2.3125,101.44652534299999
926,2.315,101.386593119
927,2.3175,101.386593119
928,2.32,101.386593119
929,2.3225,101.44652534299999
930,2.325,101.386593119
931,2.3275,101.386593119
932,2.33,101.386593119
933,2.3325,101.386593119
934,2.335,101.386593119
935,2.3375,101.386593119
936,2.34,101.386593119
937,2.3425,101.44652534299999
938,2.345,101.44652534299999
939,2.3475,101.386593119
940,2.35,101.44652534299999
941,2.3525,101.386593119
942,2.355,101.44652534299999
943,2.3575,101.386593119
944,2.36,101.386593119
945,2.3625,101.386593119
946,2.365,101.386593119
947,2.3675,101.386593119
948,2.37,101.386593119
949,2.3725,101.386593119
950,2.375,101.386593119
951,2.3775,101.44652534299999
952,2.38,101.386593119
953,2.3825,101.386593119
954,2.385,101.44652534299999
955,2.3875,101.386593119
956,2.39,101.386593119
957,2.3925,101.386593119
958,2.395,101.386593119
959,2.3975,101.386593119
960,2.4,101.386593119
961,2.4025,101.386593119
962,2.405,101.386593119
963,2.4075,101.386593119
964,2.41,101.44652534299999
965,2.4125,101.386593119
966,2.415,101.386593119
967,2.4175,101.44652534299999
968,2.42,101.44652534299999
969,2.4225,101.386593119
970,2.425,101.386593119
971,2.4275,101.386593119
972,2.43,101.386593119
973,2.4325,101.44652534299999
974,2.435,101.44652534299999
975,2.4375,101.386593119
976,2.44,101.44652534299999
977,2.4425,101.44652534299999
978,2.445,101.386593119
979,2.4475,101.386593119
980,2.45,101.386593119
981,2.4525,101.386593119
982,2.455,101.386593119
983,2.4575,101.386593119
984,2.46,101.386593119
985,2.4625,101.386593119
986,2.465,101.386593119
987,2.4675,101.44652534299999
988,2.47,101.386593119
989,2.4725,101.386593119
990,2.475,101.44652534299999
991,2.4775,101.44652534299999
992,2.48,101.386593119
993,2.4825,101.386593119
994,2.485,101.386593119
995,2.4875,101.386593119
996,2.49,101.386593119
997,2.4925,101.386593119
998,2.495,101.386593119
999,2.4975,101.386593119
1000,2.5,101.44652534299999
1001,2.5025,101.386593119
1002,2.505,101.386593119
1003,2.5075,101.386593119
1004,2.51,101.44652534299999
1005,2.5125,101.386593119
1006,2.515,101.386593119
1007,2.5175,101.386593119
1008,2.52,101.386593119
1009,2.5225,101.44652534299999
1010,2.525,101.386593119
1011,2.5275,101.386593119
1012,2.53,101.386593119
1013,2.5325,101.386593119
1014,2.535,101.386593119
1015,2.5375,101.386593119
1016,2.54,101.386593119
1017,2.5425,101.44652534299999
1018,2.545,101.44652534299999
1019,2.5475,101.386593119
1020,2.55,101.44652534299999
1021,2.5525,101.44652534299999
1022,2.555,101.44652534299999
1023,2.5575,101.386593119
1024,2.56,101.386593119
1025,2.5625,101.386593119
1026,2.565,101.44652534299999
1027,2.5675,101.386593119
1028,2.57,101.386593119
1029,2.5725,101.386593119
1030,2.575,101.44652534299999
1031,2.5775,101.386593119
1032,2.58,101.386593119
1033,2.5825,101.386593119
1034,2.585,101.386593119
1035,2.5875,101.44652534299999
1036,2.59,101.386593119
1037,2.5925,101.44652534299999
1038,2.595,101.386593119
1039,2.5975,101.386593119
1040,2.6,101.386593119
1041,2.6025,101.386593119
1042,2.605,101.386593119
1043,2.6075,101.44652534299999
1044,2.61,101.44652534299999
1045,2.6125,101.386593119
1046,2.615,101.386593119
1047,2.6175,101.386593119
1048,2.62,101.44652534299999
1049,2.6225,101.386593119
1050,2.625,101.386593119
1051,2.6275,101.386593119
1052,2.63,101.386593119
1053,2.6325,101.44652534299999
1054,2.635,101.386593119
1055,2.6375,101.386593119
1056,2.64,101.386593119
1057,2.6425,101.386593119
1058,2.645,101.386593119
1059,2.6475,101.386593119
1060,2.65,101.386593119
1061,2.6525,101.386593119
1062,2.655,101.386593119
1063,2.6575,101.386593119
1064,2.66,101.386593119
1065,2.6625,101.386593119
1066,2.665,101.44652534299999
